dataset,variant,seed,operator_bank,rmsep,n_components_selected,parsed,skip_reason,selected_op_1,selected_op_2,unique_ops_count,most_frequent_op,selected_op_3,selected_op_4,selected_op_5,selected_op_6,selected_op_7,selected_op_8,selected_op_9,selected_op_10,selected_op_11,selected_op_12,selected_op_13,selected_op_14,selected_op_15
An_spxyG70_30_byCultivar_ASD,AOM-compact-cv3-numpy,0,compact,3.924664127092537,5.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,,,,,,,,
An_spxyG70_30_byCultivar_ASD,AOM-compact-cv5-numpy,0,compact,4.077997851474462,6.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,,,,,,,
An_spxyG70_30_byCultivar_ASD,ASLS-AOM-compact-cv5-numpy,0,compact,3.791196687442292,4.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,PLS-standard-numpy,0,identity,3.863437771536008,7.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,AOM-compact-simpls-covariance-numpy,0,compact,3.968067027375122,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,AOM-default-nipals-adjoint-numpy,0,default,4.353367958873348,12.0,True,,compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),1.0,compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),compose(sg_d1_w11_p3|detrend_d1),,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,POP-simpls-covariance-numpy,0,compact,4.177014690712271,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,POP-nipals-adjoint-numpy,0,compact,4.177014690712271,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,nirs4all-AOM-PLS-default,0,production_default,4.353367958873357,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,AOM-compact-cv3-numpy,0,compact,3.8018856192510566,9.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,AOM-compact-cv5-numpy,0,compact,3.791200099624012,7.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,ASLS-AOM-compact-cv5-numpy,0,compact,3.617613255820191,9.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,,,,,,
An_spxyG70_30_byCultivar_MicroNIR,PLS-standard-numpy,0,identity,4.314700311608212,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
An_spxyG70_30_byCultivar_MicroNIR,AOM-compact-simpls-covariance-numpy,0,compact,3.6907866055943135,11.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,,,,
An_spxyG70_30_byCultivar_MicroNIR,AOM-default-nipals-adjoint-numpy,0,default,4.342701659250161,15.0,True,,compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),1.0,compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0),compose(nw_g5_s1_d2|detrend_d0)
An_spxyG70_30_byCultivar_MicroNIR,POP-simpls-covariance-numpy,0,compact,4.1663827437574685,1.0,True,,component_3,,1.0,component_3,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR,POP-nipals-adjoint-numpy,0,compact,4.1663827437574685,1.0,True,,component_3,,1.0,component_3,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR,nirs4all-AOM-PLS-default,0,production_default,4.34270165925013,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR,AOM-compact-cv3-numpy,0,compact,3.61939867371316,6.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR,AOM-compact-cv5-numpy,0,compact,3.525626689488803,5.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,,,,,,,,,,
An_spxyG70_30_byCultivar_MicroNIR,ASLS-AOM-compact-cv5-numpy,0,compact,3.622234351157957,6.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,PLS-standard-numpy,0,identity,5.1975438880467655,8.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,AOM-compact-simpls-covariance-numpy,0,compact,5.11798878734838,7.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,AOM-default-nipals-adjoint-numpy,0,default,5.524703973348429,15.0,True,,compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),1.0,compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1)
An_spxyG70_30_byCultivar_NeoSpectra,POP-simpls-covariance-numpy,0,compact,4.451894568122056,2.0,True,,component_3,component_3,1.0,component_3,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,POP-nipals-adjoint-numpy,0,compact,4.451894568122056,2.0,True,,component_3,component_3,1.0,component_3,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,nirs4all-AOM-PLS-default,0,production_default,5.524703973348358,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,AOM-compact-cv3-numpy,0,compact,5.197543888046767,8.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,,,,,,,
An_spxyG70_30_byCultivar_NeoSpectra,AOM-compact-cv5-numpy,0,compact,5.155516687304964,13.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,
An_spxyG70_30_byCultivar_NeoSpectra,ASLS-AOM-compact-cv5-numpy,0,compact,4.977813573445099,10.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,,,,
DIESEL_bp50_246_b-a,PLS-standard-numpy,0,identity,3.153566743158967,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
DIESEL_bp50_246_b-a,AOM-compact-simpls-covariance-numpy,0,compact,3.17470329379428,14.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,
DIESEL_bp50_246_b-a,AOM-default-nipals-adjoint-numpy,0,default,3.2392441601603856,15.0,True,,nw_g11_s1_d2,nw_g11_s1_d2,1.0,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2,nw_g11_s1_d2
DIESEL_bp50_246_b-a,POP-simpls-covariance-numpy,0,compact,11.134580923201671,2.0,True,,component_5,component_3,2.0,component_5,,,,,,,,,,,,,
DIESEL_bp50_246_b-a,POP-nipals-adjoint-numpy,0,compact,11.523020904374231,2.0,True,,component_5,component_3,2.0,component_5,,,,,,,,,,,,,
DIESEL_bp50_246_b-a,nirs4all-AOM-PLS-default,0,production_default,3.239244160160377,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
DIESEL_bp50_246_b-a,AOM-compact-cv3-numpy,0,compact,3.2098879761585923,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
DIESEL_bp50_246_b-a,AOM-compact-cv5-numpy,0,compact,3.2098879761585923,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
DIESEL_bp50_246_b-a,ASLS-AOM-compact-cv5-numpy,0,compact,3.224619517838365,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
DIESEL_bp50_246_hla-b,PLS-standard-numpy,0,identity,2.794447585311599,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
DIESEL_bp50_246_hla-b,AOM-compact-simpls-covariance-numpy,0,compact,2.9265056846041344,13.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,
DIESEL_bp50_246_hla-b,AOM-default-nipals-adjoint-numpy,0,default,2.7299217516730865,14.0,True,,nw_g11_s1_d1,nw_g11_s1_d1,1.0,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,nw_g11_s1_d1,
DIESEL_bp50_246_hla-b,POP-simpls-covariance-numpy,0,compact,16.782243789117185,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
DIESEL_bp50_246_hla-b,POP-nipals-adjoint-numpy,0,compact,16.782243789117185,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
DIESEL_bp50_246_hla-b,nirs4all-AOM-PLS-default,0,production_default,2.7299217516730856,14.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
DIESEL_bp50_246_hla-b,AOM-compact-cv3-numpy,0,compact,3.1628523566067,12.0,True,,sg_smooth_w11_p2,sg_smooth_w11_p2,1.0,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,,,
DIESEL_bp50_246_hla-b,AOM-compact-cv5-numpy,0,compact,3.1039984195950616,12.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,,,
DIESEL_bp50_246_hla-b,ASLS-AOM-compact-cv5-numpy,0,compact,3.113807034100241,14.0,True,,sg_smooth_w11_p2,sg_smooth_w11_p2,1.0,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,
DIESEL_bp50_246_hlb-a,PLS-standard-numpy,0,identity,3.137451600951606,13.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,
DIESEL_bp50_246_hlb-a,AOM-compact-simpls-covariance-numpy,0,compact,3.0187455246499364,11.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,,
DIESEL_bp50_246_hlb-a,AOM-default-nipals-adjoint-numpy,0,default,3.7028092269063935,11.0,True,,sg_d2_w31_p2,sg_d2_w31_p2,1.0,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,sg_d2_w31_p2,,,,
DIESEL_bp50_246_hlb-a,POP-simpls-covariance-numpy,0,compact,14.3387986823669,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
DIESEL_bp50_246_hlb-a,POP-nipals-adjoint-numpy,0,compact,14.3387986823669,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
DIESEL_bp50_246_hlb-a,nirs4all-AOM-PLS-default,0,production_default,3.7028092269062,11.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
DIESEL_bp50_246_hlb-a,AOM-compact-cv3-numpy,0,compact,3.0295653387466577,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
DIESEL_bp50_246_hlb-a,AOM-compact-cv5-numpy,0,compact,3.104283833452879,14.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,
DIESEL_bp50_246_hlb-a,ASLS-AOM-compact-cv5-numpy,0,compact,3.1403701740773715,14.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,
Malaria_Sporozoite_229_Maia,PLS-standard-numpy,0,identity,34187.77637020566,5.0,True,,identity,identity,1.0,identity,identity,identity,identity,,,,,,,,,,
Malaria_Sporozoite_229_Maia,AOM-compact-simpls-covariance-numpy,0,compact,34317.06383479275,13.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,
Malaria_Sporozoite_229_Maia,AOM-default-nipals-adjoint-numpy,0,default,35459.12504496318,15.0,True,,compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),1.0,compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1),compose(nw_g5_s1_d2|detrend_d1)
Malaria_Sporozoite_229_Maia,POP-simpls-covariance-numpy,0,compact,34119.49431156397,4.0,True,,component_9,component_7,4.0,component_9,component_6,component_5,,,,,,,,,,,
Malaria_Sporozoite_229_Maia,POP-nipals-adjoint-numpy,0,compact,33934.39483016067,1.0,True,,component_9,,1.0,component_9,,,,,,,,,,,,,
Malaria_Sporozoite_229_Maia,nirs4all-AOM-PLS-default,0,production_default,35459.12504496321,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Malaria_Sporozoite_229_Maia,AOM-compact-cv3-numpy,0,compact,33811.329675840665,3.0,True,,identity,identity,1.0,identity,identity,,,,,,,,,,,,
Malaria_Sporozoite_229_Maia,AOM-compact-cv5-numpy,0,compact,33811.329675840665,3.0,True,,identity,identity,1.0,identity,identity,,,,,,,,,,,,
Malaria_Sporozoite_229_Maia,ASLS-AOM-compact-cv5-numpy,0,compact,34084.86211163086,3.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,,,,,,,,,,,,
V25_spxyG,PLS-standard-numpy,0,identity,0.3655739401903101,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
V25_spxyG,AOM-compact-simpls-covariance-numpy,0,compact,0.372383928622763,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
V25_spxyG,AOM-default-nipals-adjoint-numpy,0,default,0.3414635160305265,10.0,True,,compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),1.0,compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),compose(nw_g5_s5_d2|detrend_d0),,,,,
V25_spxyG,POP-simpls-covariance-numpy,0,compact,0.2521910820267898,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
V25_spxyG,POP-nipals-adjoint-numpy,0,compact,0.2521910820267898,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
V25_spxyG,nirs4all-AOM-PLS-default,0,production_default,0.3414635160305264,10.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
V25_spxyG,AOM-compact-cv3-numpy,0,compact,0.3230913532632832,11.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,,,
V25_spxyG,AOM-compact-cv5-numpy,0,compact,0.3230913532632832,11.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,,,
V25_spxyG,ASLS-AOM-compact-cv5-numpy,0,compact,0.3267842243993711,14.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,
LP_spxyG,PLS-standard-numpy,0,identity,0.1911881161616511,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
LP_spxyG,AOM-compact-simpls-covariance-numpy,0,compact,0.1728182123039681,14.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,
LP_spxyG,AOM-default-nipals-adjoint-numpy,0,default,0.1728182123039682,14.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,
LP_spxyG,POP-simpls-covariance-numpy,0,compact,0.1873916403215897,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
LP_spxyG,POP-nipals-adjoint-numpy,0,compact,0.1873916403215897,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
LP_spxyG,nirs4all-AOM-PLS-default,0,production_default,0.1728182123039682,14.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
LP_spxyG,AOM-compact-cv3-numpy,0,compact,0.1740227048545429,14.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,
LP_spxyG,AOM-compact-cv5-numpy,0,compact,0.170506818766177,15.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2
LP_spxyG,ASLS-AOM-compact-cv5-numpy,0,compact,0.164560802119294,12.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,,
MP_spxyG,PLS-standard-numpy,0,identity,0.0227976081058835,8.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,,,,,,,
MP_spxyG,AOM-compact-simpls-covariance-numpy,0,compact,0.0190535904663278,6.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,,,,,,,,,
MP_spxyG,AOM-default-nipals-adjoint-numpy,0,default,0.0193104629979034,5.0,True,,compose(sg_d1_w21_p3|detrend_d0),compose(sg_d1_w21_p3|detrend_d0),1.0,compose(sg_d1_w21_p3|detrend_d0),compose(sg_d1_w21_p3|detrend_d0),compose(sg_d1_w21_p3|detrend_d0),compose(sg_d1_w21_p3|detrend_d0),,,,,,,,,,
MP_spxyG,POP-simpls-covariance-numpy,0,compact,0.02003940902873,1.0,True,,component_5,,1.0,component_5,,,,,,,,,,,,,
MP_spxyG,POP-nipals-adjoint-numpy,0,compact,0.02003940902873,1.0,True,,component_5,,1.0,component_5,,,,,,,,,,,,,
MP_spxyG,nirs4all-AOM-PLS-default,0,production_default,0.0193104629979034,5.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
MP_spxyG,AOM-compact-cv3-numpy,0,compact,0.024333873847334,7.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,,,,,,,,
MP_spxyG,AOM-compact-cv5-numpy,0,compact,0.0226215712534769,9.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,,,,,,
MP_spxyG,ASLS-AOM-compact-cv5-numpy,0,compact,0.0218862867432378,9.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,,,,,
NP_spxyG,PLS-standard-numpy,0,identity,0.1057804599657981,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
NP_spxyG,AOM-compact-simpls-covariance-numpy,0,compact,0.1116231406552716,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
NP_spxyG,AOM-default-nipals-adjoint-numpy,0,default,0.1241455025049693,15.0,True,,compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),1.0,compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0),compose(sg_d1_w15_p3|detrend_d0)
NP_spxyG,POP-simpls-covariance-numpy,0,compact,0.1419149266079284,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
NP_spxyG,POP-nipals-adjoint-numpy,0,compact,0.1419149266079284,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
NP_spxyG,nirs4all-AOM-PLS-default,0,production_default,0.1241455025049699,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
